Landskode	Stadnamn nynorsk	Stadnamn bokmål	Stadnamn engelsk	Geonames-ID	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Landsnamn nynorsk	Landsnamn bokmål	Landsnamn engelsk	Folketal	Lat	Lon	Høgd over havet	Lenke til county	Lenke til engelsk-XML
AF	Anār Darah	Anār Darah	Anār Darah	1148709	by	by	town	Afghanistan	Afghanistan	Afghanistan	10023	32.75870	61.65397	801	Farah	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.75870&lon=61.65397
AF	Kshatah Kalā	Kshatah Kalā	Kshatah Kalā	1120475	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	32.24356	62.45807	756	Farah	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.24356&lon=62.45807
AF	Gulōgah	Gulōgah	Gulōgah	1120492	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.35253	61.25078	837	Farah	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.35253&lon=61.25078
AF	Zīrah	Zīrah	Zīrah	1120595	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.03086	63.84777	1717	Farah	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.03086&lon=63.84777
AF	Andkhōy	Andkhōy	Andkhōy	1148658	by	by	town	Afghanistan	Afghanistan	Afghanistan	29208	36.95293	65.12376	319	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.95293&lon=65.12376
AF	Lāsh	Lāsh	Lāsh	1120484	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.37820	64.77457	1976	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.37820&lon=64.77457
AF	Khvosh Bāy	Khvosh Bāy	Khvosh Bāy	1120485	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.50000	64.36667	2183	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.50000&lon=64.36667
AF	Zō-ye Rujī	Zō-ye Rujī	Zō-ye Rujī	1120538	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	36.18889	64.97694	1090	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.18889&lon=64.97694
AF	Z̧ulmahābād	Z̧ulmahābād	Z̧ulmahābād	1120550	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.97344	64.73849	812	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.97344&lon=64.73849
AF	Meymaneh	Meymaneh	Maymana	1133453	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	75900	35.92139	64.78361	877	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.92139&lon=64.78361
AF	Meymaneh	Meymaneh	Maymana	1133453	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	75900	35.92139	64.78361	877	Faryab	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.92139&lon=64.78361
AF	Jang `Alī	Jang `Alī	Jang `Alī	1120489	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.98333	68.43333	2866	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.98333&lon=68.43333
AF	Shalgar	Shalgar	Shalgar	1120500	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.32361	68.43944	2075	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.32361&lon=68.43944
AF	Ziwadz	Ziwadz	Ziwadz	1120571	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.43167	68.49361	2117	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.43167&lon=68.49361
AF	Zīārat	Zīārat	Zīārat	1120647	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	32.15567	67.69071	2184	Zabol	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.15567&lon=67.69071
AF	Zelzelah	Zelzelah	Zelzelah	1120720	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.45667	68.36361	2173	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.45667&lon=68.36361
AF	Ghazni	Ghazni	Ghazni	1141269	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	141000	33.55356	68.42689	2175	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.55356&lon=68.42689
AF	Ghazni	Ghazni	Ghazni	1141269	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	141000	33.55356	68.42689	2175	Ghazni	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.55356&lon=68.42689
AF	Shahrak	Shahrak	Shahrak	1125896	by	by	town	Afghanistan	Afghanistan	Afghanistan	15967	34.10738	64.30520	2393	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.10738&lon=64.30520
AF	Kūshk	Kūshk	Kūshk	1120474	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.85000	65.90000	3511	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.85000&lon=65.90000
AF	Zuzi	Zuzi	Zuzi	1120504	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.45770	65.17130	2018	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.45770&lon=65.17130
AF	Zūrnī	Zūrnī	Zūrnī	1120509	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.56899	63.28932	2108	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.56899&lon=63.28932
AF	Zūl Girdāb	Zūl Girdāb	Zūl Girdāb	1120523	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.40322	63.40351	1427	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.40322&lon=63.40351
AF	Chaghcharān	Chaghcharān	Chaghcharān	1145904	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	0	34.51952	65.25094	2269	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.51952&lon=65.25094
AF	Chaghcharān	Chaghcharān	Chaghcharān	1145904	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	0	34.51952	65.25094	2269	Ghowr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.51952&lon=65.25094
AF	Lashkar Gāh	Lashkar Gāh	Lashkar Gah	1134720	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	43934	31.59382	64.37161	785	Helmand	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.59382&lon=64.37161
AF	Gereshk	Gereshk	Gereshk	1141540	by	by	city	Afghanistan	Afghanistan	Afghanistan	43588	31.82089	64.57005	823	Helmand	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.82089&lon=64.57005
AF	Sangīn	Sangīn	Sangīn	1127547	by	by	town	Afghanistan	Afghanistan	Afghanistan	13579	32.07275	64.83590	892	Helmand	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=32.07275&lon=64.83590
AF	‘Alāqahdārī Deh-e Shū	‘Alāqahdārī Deh-e Shū	‘Alāqahdārī Deh-e Shū	1149052	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	9196	30.43741	63.31298	594	Helmand	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=30.43741&lon=63.31298
AF	Markaz-e Ḩukūmat-e Darwēshān	Markaz-e Ḩukūmat-e Darwēshān	Markaz-e Ḩukūmat-e Darwēshān	1143901	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	9012	31.13232	64.19340	719	Helmand	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.13232&lon=64.19340
AF	Herat	Herat	Herat	1140026	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	272806	34.34817	62.19967	931	Herat	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.34817&lon=62.19967
AF	Shīnḏanḏ	Shīnḏanḏ	Shīnḏanḏ	1125155	by	by	town	Afghanistan	Afghanistan	Afghanistan	29264	33.30294	62.14740	1066	Herat	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.30294&lon=62.14740
AF	Kafir Qala	Kafir Qala	Kafir Qala	1142404	by	by	town	Afghanistan	Afghanistan	Afghanistan	18086	34.66667	61.06667	721	Herat	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.66667&lon=61.06667
AF	Karukh	Karukh	Karukh	1137807	by	by	town	Afghanistan	Afghanistan	Afghanistan	17484	34.48108	62.58630	1309	Herat	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.48108&lon=62.58630
AF	Kushk	Kushk	Kushk	1135158	by	by	town	Afghanistan	Afghanistan	Afghanistan	16952	33.29565	61.95221	1126	Herat	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.29565&lon=61.95221
AF	Kabul	Kabul	Kabul	1138958	Hovudstad	Hovedstad	capital	Afghanistan	Afghanistan	Afghanistan	3043532	34.52813	69.17233	1805	Kabul	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.52813&lon=69.17233
AF	Paghmān	Paghmān	Paghmān	1131316	by	by	city	Afghanistan	Afghanistan	Afghanistan	49157	34.58750	68.95333	2276	Kabul	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.58750&lon=68.95333
AF	Mīr Bachah Kōṯ	Mīr Bachah Kōṯ	Mīr Bachah Kōṯ	1133270	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	5405	34.74999	69.11899	1691	Kabul	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.74999&lon=69.11899
AF	Zirō Tangah	Zirō Tangah	Zirō Tangah	1120685	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.53767	69.59218	1473	Kabul	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.53767&lon=69.59218
AF	Z̄imah	Z̄imah	Z̄imah	1120715	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.72598	69.18996	1718	Kabul	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.72598&lon=69.18996
AF	Tagāb	Tagāb	Tagāb	1123424	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	6400	34.85501	69.64917	1334	Kapisa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.85501&lon=69.64917
AF	Z̧ulm Khēl	Z̧ulm Khēl	Z̧ulm Khēl	1120549	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.06237	69.59683	2021	Kapisa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.06237&lon=69.59683
AF	Wīshār	Wīshār	Wīshār	1121580	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.08569	69.71762	3038	Kapisa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.08569&lon=69.71762
AF	Wāyār	Wāyār	Wāyār	1121653	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	35.03389	69.62755	1917	Kapisa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=35.03389&lon=69.62755
AF	Warnah Gunḏah	Warnah Gunḏah	Warnah Gunḏah	1121702	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.93970	69.74859	1928	Kapisa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.93970&lon=69.74859
AF	Barakī Barak	Barakī Barak	Barakī Barak	1147066	by	by	town	Afghanistan	Afghanistan	Afghanistan	22305	33.96750	68.94861	1937	Lowgar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.96750&lon=68.94861
AF	Pul-e ‘Alam	Pul-e ‘Alam	Pul-e ‘Alam	1130497	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	13247	33.99529	69.02274	1931	Lowgar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.99529&lon=69.02274
AF	Zinak	Zinak	Zinak	1120602	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.93833	69.37250	2845	Lowgar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.93833&lon=69.37250
AF	Zāhidābād	Zāhidābād	Zāhidābād	1120681	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.27250	69.14111	1816	Lowgar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.27250&lon=69.14111
AF	Zar Sang	Zar Sang	Zar Sang	1120816	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	33.88639	68.84000	2164	Lowgar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=33.88639&lon=68.84000
AF	Jalalabad	Jalalabad	Jalalabad	1139715	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	200331	34.42647	70.45153	573	Nangarhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.42647&lon=70.45153
AF	Markaz-e Woluswalī-ye Āchīn	Markaz-e Woluswalī-ye Āchīn	Markaz-e Woluswalī-ye Āchīn	1469706	by	by	town	Afghanistan	Afghanistan	Afghanistan	15098	34.12583	70.70778	948	Nangarhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.12583&lon=70.70778
AF	Bāsawul	Bāsawul	Bāsawul	1146822	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	6835	34.24749	70.87218	461	Nangarhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.24749&lon=70.87218
AF	Bati	Bati	Bati	1120497	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.24563	70.72738	567	Nangarhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.24563&lon=70.72738
AF	Zor-Bazar	Zor-Bazar	Zor-Bazar	1120512	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.26352	70.18012	1198	Nangarhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.26352&lon=70.18012
AF	Khāsh	Khāsh	Khāsh	1136863	by	by	town	Afghanistan	Afghanistan	Afghanistan	15133	31.52919	62.79055	578	Nimruz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.52919&lon=62.79055
AF	Mīrābād	Mīrābād	Mīrābād	1133310	by	by	town	Afghanistan	Afghanistan	Afghanistan	14160	30.43624	61.83830	499	Nimruz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=30.43624&lon=61.83830
AF	Rūdbār	Rūdbār	Rūdbār	1128239	by	by	town	Afghanistan	Afghanistan	Afghanistan	11034	30.15000	62.60000	573	Nimruz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=30.15000&lon=62.60000
AF	Zīārat-e Amīrān Şāḩeb	Zīārat-e Amīrān Şāḩeb	Zīārat-e Amīrān Şāḩeb	1120635	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	30.96667	62.11667	476	Nimruz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=30.96667&lon=62.11667
AF	Zaranj	Zaranj	Zaranj	1120985	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	0	30.96667	61.88333	483	Nimruz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=30.96667&lon=61.88333
AF	Kandahar	Kandahar	Kandahar	1138336	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	391190	31.61332	65.71013	1010	Kandahar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.61332&lon=65.71013
AF	Kōykak	Kōykak	Kōykak	1120486	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	31.58535	64.84258	845	Kandahar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.58535&lon=64.84258
AF	Bāzār-e Panjwā’ī	Bāzār-e Panjwā’ī	Bāzār-e Panjwā’ī	1120496	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	31.54622	65.46000	951	Kandahar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.54622&lon=65.46000
AF	Zōr Kārēz	Zōr Kārēz	Zōr Kārēz	1120539	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	31.28417	67.61592	2157	Kandahar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=31.28417&lon=67.61592
AF	Kunduz	Kunduz	Kunduz	1135689	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	161902	36.72896	68.85700	391	Kunduz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.72896&lon=68.85700
AF	Khanabad	Khanabad	Khanabad	1137168	by	by	city	Afghanistan	Afghanistan	Afghanistan	71531	36.68250	69.11556	490	Kunduz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.68250&lon=69.11556
AF	Qarāwul	Qarāwul	Qarāwul	1129648	by	by	town	Afghanistan	Afghanistan	Afghanistan	24544	37.22019	68.78041	327	Kunduz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.22019&lon=68.78041
AF	Imām Şāḩib	Imām Şāḩib	Imām Şāḩib	1142545	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	9659	37.18897	68.93644	339	Kunduz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.18897&lon=68.93644
AF	Dasht-e Archī	Dasht-e Archī	Dasht-e Archī	1143838	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	8263	37.13333	69.16667	372	Kunduz	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.13333&lon=69.16667
AF	Taloqan	Taloqan	Taloqan	1123004	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	64256	36.73605	69.53451	788	Takhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.73605&lon=69.53451
AF	Rustāq	Rustāq	Rustāq	1128265	by	by	town	Afghanistan	Afghanistan	Afghanistan	25636	37.12604	69.83045	1323	Takhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.12604&lon=69.83045
AF	Ārt Khwājah	Ārt Khwājah	Ārt Khwājah	1148106	by	by	town	Afghanistan	Afghanistan	Afghanistan	18623	37.08571	69.47958	474	Takhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.08571&lon=69.47958
AF	Farkhār	Farkhār	Farkhār	1142239	by	by	town	Afghanistan	Afghanistan	Afghanistan	10480	36.57288	69.85783	1135	Takhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=36.57288&lon=69.85783
AF	Yangī Qal‘ah	Yangī Qal‘ah	Yangī Qal‘ah	1121271	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	6541	37.46572	69.61131	496	Takhar	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=37.46572&lon=69.61131
AF	Woluswālī Behsūd	Woluswālī Behsūd	Woluswālī Behsūd	1120473	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.34528	67.90639	2935	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.34528&lon=67.90639
AF	Kōṯah-ye ‘As̲h̲rō	Kōṯah-ye ‘As̲h̲rō	Kōṯah-ye ‘As̲h̲rō	1120482	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.44833	68.79472	2221	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.44833&lon=68.79472
AF	Z̄ūlfaqār Khēl	Z̄ūlfaqār Khēl	Z̄ūlfaqār Khēl	1120519	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.15750	68.50139	2277	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.15750&lon=68.50139
AF	Zīāratak	Zīāratak	Zīāratak	1120636	folkesett stad	befolket sted	populated place	Afghanistan	Afghanistan	Afghanistan	0	34.57080	67.70483	3088	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.57080&lon=67.70483
AF	Maīdān Shahr	Maīdān Shahr	Maīdān Shahr	1456960	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	1600	34.39561	68.86618	2176	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.39561&lon=68.86618
AF	Maīdān Shahr	Maīdān Shahr	Maīdān Shahr	1456960	regionshovudstad	regionshovedstad	regional capital	Afghanistan	Afghanistan	Afghanistan	1600	34.39561	68.86618	2176	Vardak	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=34.39561&lon=68.86618
